participantId,task,duration_sec,format
673d0377254c407e5da57f97,reading-task-tabular-1_post-task-question,7.402,toml
673d0377254c407e5da57f97,reading-task-tabular-2,67.067,toml
673d0377254c407e5da57f97,reading-task-tabular-2_post-task-question,7.898,toml
673d0377254c407e5da57f97,reading-task-tabular-3,85.795,toml
673d0377254c407e5da57f97,reading-task-tabular-3_post-task-question,8.831,toml
673d0377254c407e5da57f97,reading-task-tabular-4,31.096,toml
673d0377254c407e5da57f97,reading-task-tabular-4_post-task-question,7.318,toml
673d0377254c407e5da57f97,reading-task-tabular-5,103.101,toml
673d0377254c407e5da57f97,reading-task-tabular-5_post-task-question,6.711,toml
673d0377254c407e5da57f97,writing-task-tabular,565.6141701031746,toml
673d0377254c407e5da57f97,writing-task-tabular_post-task-question,4.75,toml
673d0377254c407e5da57f97,modifying-task-tabular-1,154.791,toml
673d0377254c407e5da57f97,modifying-task-tabular-1_post-task-question,4.365,toml
673d0377254c407e5da57f97,modifying-task-tabular-2,75.292,toml
673d0377254c407e5da57f97,modifying-task-tabular-2_post-task-question,4.139,toml
673d0377254c407e5da57f97,modifying-task-tabular-3,29.642,toml
673d0377254c407e5da57f97,modifying-task-tabular-3_post-task-question,3.951,toml
673d0377254c407e5da57f97,modifying-task-tabular-4,99.141,toml
673d0377254c407e5da57f97,modifying-task-tabular-4_post-task-question,3.551,toml
673d0377254c407e5da57f97,$nasa-tlx.co.nasa-tlx,43.223,toml
673d0377254c407e5da57f97,post-task-survey-tlx,275.86,toml
62fd14d7b1e0729dc8aadb79,introduction,18.655,xml
62fd14d7b1e0729dc8aadb79,qualifications,6.246,xml
62fd14d7b1e0729dc8aadb79,consent,11.965,xml
62fd14d7b1e0729dc8aadb79,task,36.492,xml
62fd14d7b1e0729dc8aadb79,writing-task-NL,117.273,xml
62fd14d7b1e0729dc8aadb79,writing-task-NL_post-task-question,4.817,xml
62fd14d7b1e0729dc8aadb79,tutorial-part1,151.26,xml
62fd14d7b1e0729dc8aadb79,tutorial-part2,94.319,xml
62fd14d7b1e0729dc8aadb79,reading-task-tabular-1,54.162,xml
62fd14d7b1e0729dc8aadb79,reading-task-tabular-1_post-task-question,4.174,xml
62fd14d7b1e0729dc8aadb79,reading-task-tabular-2,50.63,xml
62fd14d7b1e0729dc8aadb79,reading-task-tabular-2_post-task-question,3.084,xml
62fd14d7b1e0729dc8aadb79,reading-task-tabular-3,15.924,xml
62fd14d7b1e0729dc8aadb79,reading-task-tabular-3_post-task-question,3.019,xml
62fd14d7b1e0729dc8aadb79,reading-task-tabular-4,29.064,xml
62fd14d7b1e0729dc8aadb79,reading-task-tabular-4_post-task-question,3.533,xml
62fd14d7b1e0729dc8aadb79,reading-task-tabular-5,68.591,xml
62fd14d7b1e0729dc8aadb79,reading-task-tabular-5_post-task-question,3.022,xml
62fd14d7b1e0729dc8aadb79,writing-task-tabular,401.788556208,xml
62fd14d7b1e0729dc8aadb79,writing-task-tabular_post-task-question,7.734,xml
62fd14d7b1e0729dc8aadb79,modifying-task-tabular-1,141.001,xml
62fd14d7b1e0729dc8aadb79,modifying-task-tabular-1_post-task-question,6.385,xml
62fd14d7b1e0729dc8aadb79,modifying-task-tabular-2,69.684,xml
62fd14d7b1e0729dc8aadb79,modifying-task-tabular-2_post-task-question,4.184,xml
62fd14d7b1e0729dc8aadb79,modifying-task-tabular-3,93.563,xml
62fd14d7b1e0729dc8aadb79,modifying-task-tabular-3_post-task-question,4.431,xml
62fd14d7b1e0729dc8aadb79,modifying-task-tabular-4,257.208,xml
62fd14d7b1e0729dc8aadb79,modifying-task-tabular-4_post-task-question,4.5,xml
62fd14d7b1e0729dc8aadb79,$nasa-tlx.co.nasa-tlx,27.683,xml
62fd14d7b1e0729dc8aadb79,post-task-survey-tlx,86.197,xml
5dafea4de40355001651fa2f,introduction,12.604,jsonc
5dafea4de40355001651fa2f,qualifications,14.38,jsonc
5dafea4de40355001651fa2f,consent,53.526,jsonc
5dafea4de40355001651fa2f,task,25.809,jsonc
5dafea4de40355001651fa2f,writing-task-NL,245.472,jsonc
5dafea4de40355001651fa2f,writing-task-NL_post-task-question,12.061,jsonc
5dafea4de40355001651fa2f,tutorial-part1,121.02,jsonc
5dafea4de40355001651fa2f,tutorial-part2,104.574,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-1,47.001,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-1_post-task-question,8.277,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-2,43.025,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-2_post-task-question,8.882,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-3,42.324,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-3_post-task-question,17.636,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-4,55.348,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-4_post-task-question,5.453,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-5,59.753,jsonc
5dafea4de40355001651fa2f,reading-task-tabular-5_post-task-question,8.115,jsonc
5dafea4de40355001651fa2f,writing-task-tabular,691.3471428387096,jsonc
5dafea4de40355001651fa2f,writing-task-tabular_post-task-question,6.642,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-1,188.909,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-1_post-task-question,5.545,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-2,95.647,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-2_post-task-question,5.142,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-3,72.504,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-3_post-task-question,5.004,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-4,124.092,jsonc
5dafea4de40355001651fa2f,modifying-task-tabular-4_post-task-question,5.343,jsonc
5dafea4de40355001651fa2f,$nasa-tlx.co.nasa-tlx,28.837,jsonc
5dafea4de40355001651fa2f,post-task-survey-tlx,41.267,jsonc
6787e4bd2bf9557a90208f03,introduction,27.259,yaml
6787e4bd2bf9557a90208f03,qualifications,22.972,yaml
6787e4bd2bf9557a90208f03,consent,347.553,yaml
6787e4bd2bf9557a90208f03,task,227.304,yaml
6787e4bd2bf9557a90208f03,writing-task-NL,364.573,yaml
6787e4bd2bf9557a90208f03,writing-task-NL_post-task-question,16.359,yaml
6787e4bd2bf9557a90208f03,tutorial-part1,572.21,yaml
6787e4bd2bf9557a90208f03,tutorial-part2,89.281,yaml
6787e4bd2bf9557a90208f03,reading-task-tabular-1,58.011,yaml
6787e4bd2bf9557a90208f03,reading-task-tabular-1_post-task-question,15.221,yaml
6787e4bd2bf9557a90208f03,reading-task-tabular-2,53.672,yaml
6787e4bd2bf9557a90208f03,reading-task-tabular-2_post-task-question,7.889,yaml
6787e4bd2bf9557a90208f03,reading-task-tabular-3,50.179,yaml
6787e4bd2bf9557a90208f03,reading-task-tabular-3_post-task-question,5.411,yaml
6787e4bd2bf9557a90208f03,reading-task-tabular-4,46.986,yaml
6787e4bd2bf9557a90208f03,reading-task-tabular-4_post-task-question,7.742,yaml
6787e4bd2bf9557a90208f03,reading-task-tabular-5,141.085,yaml
6787e4bd2bf9557a90208f03,reading-task-tabular-5_post-task-question,8.803,yaml
6787e4bd2bf9557a90208f03,writing-task-tabular,607.0274648650307,yaml
6787e4bd2bf9557a90208f03,writing-task-tabular_post-task-question,8.349,yaml
6787e4bd2bf9557a90208f03,modifying-task-tabular-1,288.237,yaml
6787e4bd2bf9557a90208f03,modifying-task-tabular-1_post-task-question,10.421,yaml
6787e4bd2bf9557a90208f03,modifying-task-tabular-2,80.864,yaml
6787e4bd2bf9557a90208f03,modifying-task-tabular-2_post-task-question,9.758,yaml
6787e4bd2bf9557a90208f03,modifying-task-tabular-3,195.534,yaml
6787e4bd2bf9557a90208f03,modifying-task-tabular-3_post-task-question,8.339,yaml
6787e4bd2bf9557a90208f03,modifying-task-tabular-4,176.138,yaml
6787e4bd2bf9557a90208f03,modifying-task-tabular-4_post-task-question,8.606,yaml
6787e4bd2bf9557a90208f03,$nasa-tlx.co.nasa-tlx,90.741,yaml
6787e4bd2bf9557a90208f03,post-task-survey-tlx,287.726,yaml
5e8a5a892f6f027054a83d88,introduction,15.809,toml
5e8a5a892f6f027054a83d88,qualifications,9.305,toml
5e8a5a892f6f027054a83d88,consent,38.047,toml
5e8a5a892f6f027054a83d88,task,467.333,toml
5e8a5a892f6f027054a83d88,writing-task-NL,157.922,toml
5e8a5a892f6f027054a83d88,writing-task-NL_post-task-question,7.668,toml
5e8a5a892f6f027054a83d88,tutorial-part1,164.159,toml
5e8a5a892f6f027054a83d88,tutorial-part2,81.384,toml
5e8a5a892f6f027054a83d88,reading-task-tabular-1,50.311,toml
5e8a5a892f6f027054a83d88,reading-task-tabular-1_post-task-question,4.726,toml
5e8a5a892f6f027054a83d88,reading-task-tabular-2,46.028,toml
5e8a5a892f6f027054a83d88,reading-task-tabular-2_post-task-question,3.981,toml
5e8a5a892f6f027054a83d88,reading-task-tabular-3,43.334,toml
5e8a5a892f6f027054a83d88,reading-task-tabular-3_post-task-question,2.933,toml
5e8a5a892f6f027054a83d88,reading-task-tabular-4,24.419,toml
5e8a5a892f6f027054a83d88,reading-task-tabular-4_post-task-question,2.66,toml
5e8a5a892f6f027054a83d88,reading-task-tabular-5,48.565,toml
5e8a5a892f6f027054a83d88,reading-task-tabular-5_post-task-question,3.947,toml
5e8a5a892f6f027054a83d88,writing-task-tabular,236.8629464126984,toml
5e8a5a892f6f027054a83d88,writing-task-tabular_post-task-question,5.925,toml
5e8a5a892f6f027054a83d88,modifying-task-tabular-1,137.986,toml
5e8a5a892f6f027054a83d88,modifying-task-tabular-1_post-task-question,4.769,toml
5e8a5a892f6f027054a83d88,modifying-task-tabular-2,98.111,toml
5e8a5a892f6f027054a83d88,modifying-task-tabular-2_post-task-question,2.93,toml
5e8a5a892f6f027054a83d88,modifying-task-tabular-3,105.487,toml
5e8a5a892f6f027054a83d88,modifying-task-tabular-3_post-task-question,2.768,toml
5e8a5a892f6f027054a83d88,modifying-task-tabular-4,1118.979,toml
5e8a5a892f6f027054a83d88,modifying-task-tabular-4_post-task-question,5.314,toml
5e8a5a892f6f027054a83d88,$nasa-tlx.co.nasa-tlx,36.034,toml
5e8a5a892f6f027054a83d88,post-task-survey-tlx,120.654,toml
67e4920c40c9561040ca01d0,introduction,62.262,xml
67e4920c40c9561040ca01d0,qualifications,30.76,xml
67e4920c40c9561040ca01d0,consent,114.302,xml
67e4920c40c9561040ca01d0,task,111.726,xml
67e4920c40c9561040ca01d0,writing-task-NL,262.924,xml
67e4920c40c9561040ca01d0,writing-task-NL_post-task-question,21.087,xml
67e4920c40c9561040ca01d0,tutorial-part1,398.103,xml
67e4920c40c9561040ca01d0,tutorial-part2,203.441,xml
67e4920c40c9561040ca01d0,reading-task-tabular-1,146.248,xml
67e4920c40c9561040ca01d0,reading-task-tabular-1_post-task-question,11.467,xml
67e4920c40c9561040ca01d0,reading-task-tabular-2,78.539,xml
67e4920c40c9561040ca01d0,reading-task-tabular-2_post-task-question,8.177,xml
67e4920c40c9561040ca01d0,reading-task-tabular-3,48.182,xml
67e4920c40c9561040ca01d0,reading-task-tabular-3_post-task-question,12.552,xml
67e4920c40c9561040ca01d0,reading-task-tabular-4,66.513,xml
67e4920c40c9561040ca01d0,reading-task-tabular-4_post-task-question,6.261,xml
67e4920c40c9561040ca01d0,reading-task-tabular-5,36.455,xml
67e4920c40c9561040ca01d0,reading-task-tabular-5_post-task-question,5.399,xml
67e4920c40c9561040ca01d0,writing-task-tabular,679.6315201422925,xml
67e4920c40c9561040ca01d0,writing-task-tabular_post-task-question,9.428,xml
67e4920c40c9561040ca01d0,modifying-task-tabular-1,164.721,xml
67e4920c40c9561040ca01d0,modifying-task-tabular-1_post-task-question,14.868,xml
67e4920c40c9561040ca01d0,modifying-task-tabular-2,53.216,xml
67e4920c40c9561040ca01d0,modifying-task-tabular-2_post-task-question,10.714,xml
67e4920c40c9561040ca01d0,modifying-task-tabular-3,181.141,xml
67e4920c40c9561040ca01d0,modifying-task-tabular-3_post-task-question,7.196,xml
67e4920c40c9561040ca01d0,modifying-task-tabular-4,20.194,xml
67e4920c40c9561040ca01d0,modifying-task-tabular-4_post-task-question,8.36,xml
67e4920c40c9561040ca01d0,$nasa-tlx.co.nasa-tlx,81.944,xml
67e4920c40c9561040ca01d0,post-task-survey-tlx,112.063,xml
615200d54efc832849db2259,introduction,14.611,json
615200d54efc832849db2259,qualifications,12.422,json
615200d54efc832849db2259,consent,11.705,json
615200d54efc832849db2259,task,109.988,json
615200d54efc832849db2259,writing-task-NL,341.4,json
615200d54efc832849db2259,writing-task-NL_post-task-question,62.713,json
615200d54efc832849db2259,tutorial-part1,632.509,json
615200d54efc832849db2259,tutorial-part2,198.34,json
615200d54efc832849db2259,reading-task-tabular-1,106.333,json
615200d54efc832849db2259,reading-task-tabular-1_post-task-question,27.397,json
615200d54efc832849db2259,reading-task-tabular-2,59.985,json
615200d54efc832849db2259,reading-task-tabular-2_post-task-question,8.279,json
615200d54efc832849db2259,reading-task-tabular-3,87.038,json
615200d54efc832849db2259,reading-task-tabular-3_post-task-question,6.387,json
615200d54efc832849db2259,reading-task-tabular-4,34.268,json
615200d54efc832849db2259,reading-task-tabular-4_post-task-question,4.723,json
615200d54efc832849db2259,reading-task-tabular-5,106.048,json
615200d54efc832849db2259,reading-task-tabular-5_post-task-question,4.07,json
615200d54efc832849db2259,writing-task-tabular,1658.3917983870967,json
615200d54efc832849db2259,writing-task-tabular_post-task-question,16.363,json
615200d54efc832849db2259,modifying-task-tabular-1,492.61,json
615200d54efc832849db2259,modifying-task-tabular-1_post-task-question,6.009,json
615200d54efc832849db2259,modifying-task-tabular-2,188.626,json
615200d54efc832849db2259,modifying-task-tabular-2_post-task-question,9.689,json
615200d54efc832849db2259,modifying-task-tabular-3,114.051,json
615200d54efc832849db2259,modifying-task-tabular-3_post-task-question,7.851,json
615200d54efc832849db2259,modifying-task-tabular-4,949.406,json
615200d54efc832849db2259,modifying-task-tabular-4_post-task-question,7.329,json
615200d54efc832849db2259,$nasa-tlx.co.nasa-tlx,32.736,json
615200d54efc832849db2259,post-task-survey-tlx,114.318,json
67f184a3b82990251abd1592,introduction,119.193,yaml
67f184a3b82990251abd1592,qualifications,8.075,yaml
67f184a3b82990251abd1592,consent,58.036,yaml
67f184a3b82990251abd1592,task,148.446,yaml
67f184a3b82990251abd1592,writing-task-NL,256.176,yaml
67f184a3b82990251abd1592,writing-task-NL_post-task-question,7.513,yaml
67f184a3b82990251abd1592,tutorial-part1,391.553,yaml
67f184a3b82990251abd1592,tutorial-part2,229.395,yaml
67f184a3b82990251abd1592,reading-task-tabular-1,90.731,yaml
67f184a3b82990251abd1592,reading-task-tabular-1_post-task-question,9.288,yaml
67f184a3b82990251abd1592,reading-task-tabular-2,131.556,yaml
67f184a3b82990251abd1592,reading-task-tabular-2_post-task-question,7.732,yaml
67f184a3b82990251abd1592,reading-task-tabular-3,227.283,yaml
67f184a3b82990251abd1592,reading-task-tabular-3_post-task-question,11.121,yaml
67f184a3b82990251abd1592,reading-task-tabular-4,46.881,yaml
67f184a3b82990251abd1592,reading-task-tabular-4_post-task-question,6.223,yaml
67f184a3b82990251abd1592,reading-task-tabular-5,43.865,yaml
67f184a3b82990251abd1592,reading-task-tabular-5_post-task-question,6.86,yaml
67f184a3b82990251abd1592,writing-task-tabular,1169.9598744860557,yaml
67f184a3b82990251abd1592,writing-task-tabular_post-task-question,12.015,yaml
67f184a3b82990251abd1592,modifying-task-tabular-1,244.691,yaml
67f184a3b82990251abd1592,modifying-task-tabular-1_post-task-question,6.905,yaml
67f184a3b82990251abd1592,modifying-task-tabular-2,158.39,yaml
67f184a3b82990251abd1592,modifying-task-tabular-2_post-task-question,7.04,yaml
67f184a3b82990251abd1592,modifying-task-tabular-3,194.078,yaml
67f184a3b82990251abd1592,modifying-task-tabular-3_post-task-question,7.798,yaml
67f184a3b82990251abd1592,modifying-task-tabular-4,772.619,yaml
67f184a3b82990251abd1592,modifying-task-tabular-4_post-task-question,6.773,yaml
67f184a3b82990251abd1592,$nasa-tlx.co.nasa-tlx,25.563,yaml
67f184a3b82990251abd1592,post-task-survey-tlx,112.218,yaml
67bf88cc763aae600b429a3e,introduction,106.777,toml
67bf88cc763aae600b429a3e,qualifications,8.023,toml
67bf88cc763aae600b429a3e,consent,32.998,toml
67bf88cc763aae600b429a3e,task,37.857,toml
67bf88cc763aae600b429a3e,writing-task-NL,324.799,toml
67bf88cc763aae600b429a3e,writing-task-NL_post-task-question,24.133,toml
67bf88cc763aae600b429a3e,tutorial-part1,381.275,toml
67bf88cc763aae600b429a3e,tutorial-part2,133.421,toml
67bf88cc763aae600b429a3e,reading-task-tabular-1,95.857,toml
67bf88cc763aae600b429a3e,reading-task-tabular-1_post-task-question,10.131,toml
67bf88cc763aae600b429a3e,reading-task-tabular-2,83.235,toml
67bf88cc763aae600b429a3e,reading-task-tabular-2_post-task-question,14.578,toml
67bf88cc763aae600b429a3e,reading-task-tabular-3,78.286,toml
67bf88cc763aae600b429a3e,reading-task-tabular-3_post-task-question,5.41,toml
67bf88cc763aae600b429a3e,reading-task-tabular-4,71.525,toml
67bf88cc763aae600b429a3e,reading-task-tabular-4_post-task-question,4.95,toml
67bf88cc763aae600b429a3e,reading-task-tabular-5,184.91,toml
67bf88cc763aae600b429a3e,reading-task-tabular-5_post-task-question,5.309,toml
67bf88cc763aae600b429a3e,writing-task-tabular,517.8450900888889,toml
67bf88cc763aae600b429a3e,writing-task-tabular_post-task-question,5.331,toml
67bf88cc763aae600b429a3e,modifying-task-tabular-1,138.255,toml
67bf88cc763aae600b429a3e,modifying-task-tabular-1_post-task-question,9.991,toml
67bf88cc763aae600b429a3e,modifying-task-tabular-2,199.885,toml
67bf88cc763aae600b429a3e,modifying-task-tabular-2_post-task-question,4.559,toml
67bf88cc763aae600b429a3e,modifying-task-tabular-3,61.533,toml
67bf88cc763aae600b429a3e,modifying-task-tabular-3_post-task-question,5.967,toml
67bf88cc763aae600b429a3e,modifying-task-tabular-4,257.44,toml
67bf88cc763aae600b429a3e,modifying-task-tabular-4_post-task-question,4.914,toml
67bf88cc763aae600b429a3e,$nasa-tlx.co.nasa-tlx,25.061,toml
67bf88cc763aae600b429a3e,post-task-survey-tlx,112.569,toml
67a754a5c8614c52a939d87b,introduction,151.577,hjson
67a754a5c8614c52a939d87b,qualifications,16.169,hjson
67a754a5c8614c52a939d87b,consent,303.491,hjson
67a754a5c8614c52a939d87b,task,224.695,hjson
67a754a5c8614c52a939d87b,writing-task-NL,757.21,hjson
67a754a5c8614c52a939d87b,writing-task-NL_post-task-question,8.163,hjson
67a754a5c8614c52a939d87b,tutorial-part1,296.802,hjson
67a754a5c8614c52a939d87b,tutorial-part2,40.811,hjson
67a754a5c8614c52a939d87b,reading-task-tabular-1,89.492,hjson
67a754a5c8614c52a939d87b,reading-task-tabular-1_post-task-question,8.256,hjson
67a754a5c8614c52a939d87b,reading-task-tabular-2,98.522,hjson
67a754a5c8614c52a939d87b,reading-task-tabular-2_post-task-question,6.33,hjson
67a754a5c8614c52a939d87b,reading-task-tabular-3,30.891,hjson
67a754a5c8614c52a939d87b,reading-task-tabular-3_post-task-question,9.602,hjson
67a754a5c8614c52a939d87b,reading-task-tabular-4,105.502,hjson
67a754a5c8614c52a939d87b,reading-task-tabular-4_post-task-question,4.82,hjson
67a754a5c8614c52a939d87b,reading-task-tabular-5,42.924,hjson
67a754a5c8614c52a939d87b,reading-task-tabular-5_post-task-question,3.939,hjson
67a754a5c8614c52a939d87b,writing-task-tabular,3436.3906551417003,hjson
67a754a5c8614c52a939d87b,writing-task-tabular_post-task-question,5.484,hjson
67a754a5c8614c52a939d87b,modifying-task-tabular-1,287.615,hjson
67a754a5c8614c52a939d87b,modifying-task-tabular-1_post-task-question,6.71,hjson
67a754a5c8614c52a939d87b,modifying-task-tabular-2,170.385,hjson
67a754a5c8614c52a939d87b,modifying-task-tabular-2_post-task-question,9.196,hjson
67a754a5c8614c52a939d87b,modifying-task-tabular-3,394.152,hjson
67a754a5c8614c52a939d87b,modifying-task-tabular-3_post-task-question,7.298,hjson
67a754a5c8614c52a939d87b,modifying-task-tabular-4,733.844,hjson
67a754a5c8614c52a939d87b,modifying-task-tabular-4_post-task-question,6.178,hjson
67a754a5c8614c52a939d87b,$nasa-tlx.co.nasa-tlx,30.318,hjson
